"Txhash","UnixTimestamp","DateTime","From","To","Value","ContractAddress","TokenName","TokenSymbol"
"0x7fa159e6390d8accab9e6a5caf9d0922a09f15ac2757a67ae7d29bd1bf7d2186","1607494177","2020-12-09 06:09:37","0x6d8a144efca3e16c8e2adbcdac7ccf34164b0796","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x3ebf6875acff418402ab148122ee49fbb286cb16b3b38ea78d5b3029ff9af730","1607494360","2020-12-09 06:12:40","0xcce6c827e663e784e02306f0d1aa80a5e54031db","0x24a45ff6b4302acf2b271535a73c00135f8b2445","4,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x1228aa16fa08d15dd5ccfe71fd0689fb02b9f6b3f2e1281ed34bee8fe194f935","1607494435","2020-12-09 06:13:55","0x51224b7111fb878d0519f64397d338888f218128","0x24a45ff6b4302acf2b271535a73c00135f8b2445","22,079","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x025e0e0080b9c3a7063c3367451448a178552f50badbd7bb3f7ee53ad389f83f","1607494827","2020-12-09 06:20:27","0x60aea8a3eb1d6e0951852ce09e206c58dafd8588","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xb88e83d276a7a7ace73e3a6d37f9b9d03af7e691593d48b65d1c7342daa0056e","1607495970","2020-12-09 06:39:30","0x6d386c2a9de442c7a69884a7ac76d57557de4796","0x24a45ff6b4302acf2b271535a73c00135f8b2445","10,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x082339e26e087ec9b558f6ec0a6d9d4c82087a8a141d788ba74ced7db7df83ac","1607496327","2020-12-09 06:45:27","0x40315365849c48a07e7e9746914efaa2ba5adbcd","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x747175528e511bfa7c0de02f30f38690901243474e3a3754411edf1ee0edfd1c","1607496428","2020-12-09 06:47:08","0x3ddee8ed3585157447fba4a2abe98f8a4097e5b0","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x01482d00b576caafd4c0795bf3b9fc04604c8552cae5085ffc1caa30ca689d93","1607496581","2020-12-09 06:49:41","0x440c66e0efb3b048e8b49cff7ea5102df6892829","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x910cfaad7a72e78e91a697544a17b2406035f438950649c71b9ea91971d6f1ff","1607497673","2020-12-09 07:07:53","0x37b77fda66457f45fd1ef5842ed98a4622518a74","0x24a45ff6b4302acf2b271535a73c00135f8b2445","5,339","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xd3726dd029b36284a876e073c7b96d188811efef4268595a726aa0819ca413ec","1607497697","2020-12-09 07:08:17","0x5749fbf0a5e6056f8688527f07c29db31436e25b","0x24a45ff6b4302acf2b271535a73c00135f8b2445","4,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x7c1553d966b261425ecc0a3db7dda565f0f6b70ef89fd305c4820d0ab8d1c235","1607498052","2020-12-09 07:14:12","0x363ddacb6f397cafc200b6b4c6d3d32bc865a7e1","0x24a45ff6b4302acf2b271535a73c00135f8b2445","1,316.3315","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x739409e0281fd16ebef2f3524d49f3dd633678070ea2087aa978594c3ff31059","1607499335","2020-12-09 07:35:35","0xc50188aba81af79e3082f3c7bf5845b06c7fdd20","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,780","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xbca6cba08132da2d511b2216ea30d2e84ef2f51c483df23017f2d273019b64da","1607499525","2020-12-09 07:38:45","0xd9b329bd4d47e05e089fcc7f07dfb92113700782","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x0188c5561413f613ce29fcc397f192091d639d9ced4710996c2c891e78d7e7e7","1607499985","2020-12-09 07:46:25","0x689b6de2e75cc959bb39f696bae4566348328ca6","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,088","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xe277792cb9adab44d42bb646615c2535b871255f81c95ceea2fae07185b59461","1607502414","2020-12-09 08:26:54","0x4986ace43f68e12a2efa165c780b8eceae4678d8","0x24a45ff6b4302acf2b271535a73c00135f8b2445","9,400","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xcd8a263fbde5e4039828399598002ec3de55495e0f089b4109a6cd2e7dce70b0","1607502839","2020-12-09 08:33:59","0xf4bc870a524a24a91cf7e79bd67610fa4e105b3f","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x0acc5d66983cadda7352e70c0dbdc29b51594f830007945180f043f7ca7c591f","1607503764","2020-12-09 08:49:24","0x3b0558ba806f10fcd19bc61b912dd87f28bf5177","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,045.886","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x6a31e8c79a8cb2dcef92f8b9089f0cb360ef6fed697ea0d2fe318655da9390f3","1607505758","2020-12-09 09:22:38","0x792d7c4974bd7ad17258881d71ac1ed21767a2b6","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x7fe1c7e6ce712cc368e38906b78b57d1a60534841ea22ca92dffc8460206f96e","1607506565","2020-12-09 09:36:05","0xcc88a9ed771f44ac51c5963efb303aa6eae707d9","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x6996b16c9f7aac567e0280df5ee62f6985d6572ae7d55686d746db8068ae6d07","1607508364","2020-12-09 10:06:04","0xe4b6dece222cc869b76df0e8615e069b7968a93d","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x10a5e7e1165b1de1b344334b54ecdc6ae54c94f745837d5ca455b3cef28455bf","1607509063","2020-12-09 10:17:43","0x9a6c4436eaced8a99e14a395da42525012e0b69f","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x8b0c00bad33e6187ba6c4c0cd42fc683ea13996d6b09b703d9ee7ba41279a31c","1607510543","2020-12-09 10:42:23","0x9a6c4436eaced8a99e14a395da42525012e0b69f","0x24a45ff6b4302acf2b271535a73c00135f8b2445","10,351","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x1e38d466555485032d9604d3700ff0810cc0c049b86828f02dfaa47cd253126b","1607511913","2020-12-09 11:05:13","0x5922233a62ed0ac08eb3d7d2ca3bd2f1080a81fe","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x54ec1206b3c5b5dbfdee5bc0a0bfc7ceaa3e888ac38589527212b56d8c791c14","1607511921","2020-12-09 11:05:21","0x1bd96611d0b3d9a741398923f17a836b8d67729b","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xe5e16a8fe9177a1412421010e572cac37f5e18cb5c129df73d2942cb814095b7","1607512009","2020-12-09 11:06:49","0xc02d844ac1c21991d32f09ffb75e7b3e09842eb3","0x24a45ff6b4302acf2b271535a73c00135f8b2445","1,427.3359","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xa0d5d6f72074bd78653635bc2be31db7e125c02ce242956a6fe63075f5441cf7","1607513097","2020-12-09 11:24:57","0x5b19537f4bc1fa2f2868192050bbab7a0cbc1f55","0x24a45ff6b4302acf2b271535a73c00135f8b2445","6,557.264763704399325876","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xc6bd11e5b6984a04e66abfec52cf0cbd2e67d44a06e3d4145d7f09f8418bcac1","1607513097","2020-12-09 11:24:57","0xdce8ad0c281b7d3fb145bd1a34bb83a8534e69a5","0x24a45ff6b4302acf2b271535a73c00135f8b2445","10,096","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x01b306c067ab63879eb2afc67ebb501033d4dd404d63b0bdbf6266540af918d1","1607513767","2020-12-09 11:36:07","0xa0ba9d15defb5e4667fd14d2a65be5b4b191948e","0x24a45ff6b4302acf2b271535a73c00135f8b2445","14,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x595002b1c7b7475c616403f3f451608c7d349575e20a1d4f770987a1da0954ef","1607514109","2020-12-09 11:41:49","0x6038d844d3125a57cbaa28e593aa042464146909","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,412","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x448c57d7b931b6a07a5720b349461a255bde6c1a93f18d7f97c27a39e800ca6d","1607515175","2020-12-09 11:59:35","0xd9696b3745098dd72c4aae346004b44d29103039","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xb8ae1a8e30db0853b1ed901ec839aae59ff7c12273a65d1974b6b04817944fec","1607515175","2020-12-09 11:59:35","0x34e5237f8567307d995a820b24ed961b485e2f07","0x24a45ff6b4302acf2b271535a73c00135f8b2445","1","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x43473fca10462a956ed45ad51db88a788d335cca5c09d962ee482268ba201a16","1607516215","2020-12-09 12:16:55","0xadfe74a7afc47ce529e7da40ffcbc7d22412fb80","0x24a45ff6b4302acf2b271535a73c00135f8b2445","612","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x14b53e516233cd407e64fd964b4e043d54cdda16bfb1b277ce3096b93d9a372d","1607516396","2020-12-09 12:19:56","0xfc3ee6f3ab92d8869dd1ed81919536c3036e7901","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x2b95096254fa43190249527eee7eddc1ffb8bd022e821f46434e6d9cf4c3d422","1607516799","2020-12-09 12:26:39","0x61c156c9b705d41d5b416c0ff12c4ab6a5467419","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x8de1d38c12be511d90c191cfd707b5304496e8a73f67e39eeffa55b3b98e0398","1607517116","2020-12-09 12:31:56","0x48a5eb00490e23e6c96dea03e43c7164a5f65937","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x082c9bd364935081860d6d71d0ee0e58e00b52b035d89dfa46db79ed3e4a27f5","1607519248","2020-12-09 13:07:28","0x1b1703561345e29bb91250cfcdc38171159a1532","0x24a45ff6b4302acf2b271535a73c00135f8b2445","100","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xd4df12396d14d065ee7ec3c565a89038c96b5da7a5696d03a06f3e1c7f402c7c","1607519467","2020-12-09 13:11:07","0x35d7d07c3d66c180fd00384757e301bd19ad218c","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x724f89111d80ec61619642b745c15f452c0631097540edae507a4bce082dfc40","1607519683","2020-12-09 13:14:43","0x1b1703561345e29bb91250cfcdc38171159a1532","0x24a45ff6b4302acf2b271535a73c00135f8b2445","300","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xcad30b1dbe6f9af698f4de5768c18454d2138ba2e1f36a741f75c5f1067c0103","1607521624","2020-12-09 13:47:04","0xe76064237ef5e9c0aaeb35f4e5487456010977cc","0x24a45ff6b4302acf2b271535a73c00135f8b2445","20,899","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x85742a02ad4c2583ca0c6d82c2bed9ac4f4bed995a15814bdb145a59d93d58aa","1607521695","2020-12-09 13:48:15","0xe5a5c20932df865996cbf1a50d253fe1b87b04a2","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,100","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x0b8ba5f4b076efd739ae5b975c57d64ba2dfdededd2ea8bd55f4f643634af871","1607523652","2020-12-09 14:20:52","0xcec7cd729286e1df0995acb5dd82a5d6de832a97","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x5471923dd1506c0b555a010ad3f99db581e946b86140e9b7cb57f0518f9a656a","1607523807","2020-12-09 14:23:27","0xaf7293a6b5e6eef32efc843ee7cd219ec3a89cd0","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xc4178928a678163af84c3fa9520e9ea918dae3ef0fe785da91c687441effd3c7","1607526311","2020-12-09 15:05:11","0x5795c87f8f655d2567d107d8adc1c97ebcfa5a46","0x24a45ff6b4302acf2b271535a73c00135f8b2445","10,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x2cecb568777ad79535d054ce2007cabaecac691c28585d4c88833e688cc97fa5","1607527614","2020-12-09 15:26:54","0x6588e5397173deef6bd728273bc1250023b8ee46","0x24a45ff6b4302acf2b271535a73c00135f8b2445","5,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x63f62082dea75e2be2a6104e13419da525e6361f9ef4f50b13ab4323ce60a100","1607528873","2020-12-09 15:47:53","0x9997f27fcf2d463196ee6b2e3b7596d48d8e7c5e","0x24a45ff6b4302acf2b271535a73c00135f8b2445","500","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xeb77fb072299f74c125535d871f28dda26d97c5dfac7228676763c2e3b6def34","1607529593","2020-12-09 15:59:53","0xa1148f53df5b6933324281f956863da3441dad0d","0x24a45ff6b4302acf2b271535a73c00135f8b2445","2,733.357","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xa86fbc71305590c0eb06adbffd0fce9afcfae2b2138d5ccf44f4e4928e97cc3c","1607530364","2020-12-09 16:12:44","0xba9e403756db27f0659e7e3ca31aed1b52edaa5e","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x6ae9c1b928c4f719ead0d3e4fe773b2e7c16f36d4ad246fc62cdaba8ce09434b","1607531714","2020-12-09 16:35:14","0x3e4a503ea62ff44c9611c04cf2a46ac8eff3d053","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,095","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xd65aabab7fe2e86a2016a69fc3b9c19bcec87d1f880cc2a20f80cd1643150e3a","1607533201","2020-12-09 17:00:01","0x12a65a90925fcf55d74a31bda7a1c9d8ca4e384f","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xd679e52421e0ac297bb657f984c3ed22b8cde7a6e4b41a31bb10f729cf05fd55","1607533862","2020-12-09 17:11:02","0xa4caccd0cffb6989ebd116121fa6e5f30c0f01a3","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x4927b341badc603365e7b29c7b4f8d403a688ef7dfb2b96814ce56d1a702ef7f","1607534116","2020-12-09 17:15:16","0x5655d361fa77969044c41495abdde6e6bd2db4de","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x5b98e11dcecd240c4a5ea1c12e8ec4431d9bd7197ec6170f82c58f8634266856","1607534216","2020-12-09 17:16:56","0x411dc4b2b70d76db7e2b04826d791c779a0cb303","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xccc9f6b3650e8b49f36c47473f3a37a636d8e68db296ab572de8ae0a5d91be83","1607534295","2020-12-09 17:18:15","0x26f33d31a3d92239b3a6ce476ca7af1235b088f8","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xc891cb3189155176669dca90e38bce880fa3c9e12deddffe31629187e41f7402","1607534441","2020-12-09 17:20:41","0x5e130cb7f8cdcfb5a15018ee5846769703ec4478","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xf65ba24bb85df2c73f03409d2d671521d0605cd764c0d021c4db5b2c25b71592","1607534454","2020-12-09 17:20:54","0xa7d69a296b7d86699509b01b0fbfc4ff09f13279","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x7e5ea45103830394a7a3401e65928a64c638e6625a52459660eadd7ae4c2d78d","1607534668","2020-12-09 17:24:28","0x928fbba41c5e99379fa3ba6f97916a0e1603cec7","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x6a6170fa0adc8663425552e8f1e0e004600e573eea88c09af048401320ffb93a","1607534681","2020-12-09 17:24:41","0xfc58f6e0b80ebcb1ff586265bf4f69c998aa1444","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x5c7a7447bbf3a550ce3e838345abc3824dd219caeaffa5d550d13db45785bcb4","1607535500","2020-12-09 17:38:20","0x275d2ad5ff417ff779f327b14596b411a88a0983","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xbb6d98330923055c6247af71030760e0041bfd48c34e34ec6b14da6a10db48f1","1607535662","2020-12-09 17:41:02","0xa41b73050c9caee703d55701dd3c637c54016943","0x24a45ff6b4302acf2b271535a73c00135f8b2445","1","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xa71756486a4427972dd57acc7812a8d1632353921c5f1eed8c0996485df87e81","1607536557","2020-12-09 17:55:57","0x863b1f05c99cf13cd1b13eee75daf7d25cde864a","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xfe8ff92fb174ddbe890426a0f82f0ea284b0c739cd4f475059027f8a53a7aad0","1607536847","2020-12-09 18:00:47","0x97de65d1757ce193f77e5aa0b9c2437a5ebabe45","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xc41f1ff0ce30bae08484bfd6bf4e90f46b8837fb13a8d74f4ce08ec0647fb767","1607537151","2020-12-09 18:05:51","0x86a1d85aa48343527d659a5682102d585a4b6fef","0x24a45ff6b4302acf2b271535a73c00135f8b2445","6,323","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xfc12ff3789727bcd226e5966d0e6ecaff897a98761f5e76aed8d0843ffc7bc65","1607537461","2020-12-09 18:11:01","0x38ac81721419ac782ee8cc8505b4e8fa561f2db4","0x24a45ff6b4302acf2b271535a73c00135f8b2445","5,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x552b2e427ceb37a16c1cfbde84bd45e8afd6fb5979f6f4fd69d2bb57651a6979","1607537937","2020-12-09 18:18:57","0xb79b48a99413b26ea3a8ccd525a28f86dd9bc37e","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,500","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x7c1a78b943a9d9d7f3e1c7610994c25d52406c8a5df4997a14fb7e4fd2d67473","1607540628","2020-12-09 19:03:48","0xe459ae0dc31194fa0fd626020a25d9a1cef0047d","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x895f21a4fc5f85cb6bb4802c61c92a6a4a92d2e9bd9866ecac24c1066cb16f34","1607541452","2020-12-09 19:17:32","0xcd0e0037132166ae2681736b61ccbf277b0748ad","0x24a45ff6b4302acf2b271535a73c00135f8b2445","2,587.7","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x8b8ee50e8effca1d825ec0713c7565193fb9d3a9528ced84c5bf72692e6b14bf","1607541935","2020-12-09 19:25:35","0xa088b1b17523da1261db45f4acfda29223fdc027","0x24a45ff6b4302acf2b271535a73c00135f8b2445","6,264","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x08601c8f963bf84aecb05795827d3f0803007ad7e1d9783d3cddce00e1441f7e","1607542468","2020-12-09 19:34:28","0x38ca34baf41d6a217d0893ef1fa7b02760bf8b6b","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xadb7728eedf12c7a6e6afebfd0294b2fb9b261aac1fe7ddffa193269c7bdd85e","1607543579","2020-12-09 19:52:59","0x7746410dc4ab1ce5251eed08cf5aa2424e70cf13","0x24a45ff6b4302acf2b271535a73c00135f8b2445","7,304","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x38a869d274472bf6d1bbd1c04ae0ef40d705372c9e4c3d55b7a5b932d08d54b1","1607543954","2020-12-09 19:59:14","0x1e7a4c7fa825fcd73ad4bc5f361774e0744c4eef","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x7139e883c2c1ba2fe71179be1eb400bdd1890be830ab176dc0831b4be6de9e08","1607545558","2020-12-09 20:25:58","0x31edb74ea3dd29c8e54dc587cc2dd18b6e98db67","0x24a45ff6b4302acf2b271535a73c00135f8b2445","5,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x0e3daedb522efae68450b8f7be71f72d5d18ab5c9d1b9568833cf89a5c9c734e","1607548214","2020-12-09 21:10:14","0xb4329200adfd202c081d9a6db74955af90a989f3","0x24a45ff6b4302acf2b271535a73c00135f8b2445","50","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x139a8eab23d3dc87dc4bd4eff8592b1448426a118e807a696a139273e161d41f","1607548238","2020-12-09 21:10:38","0x067018bacb704d9fb774fd00572d8eddb4adbbad","0x24a45ff6b4302acf2b271535a73c00135f8b2445","9,752","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x4dca643938b1ce3bd1c508d4fa73fa09912f188de2b6259b3382b5a5568f3628","1607554011","2020-12-09 22:46:51","0xacfa5ab65fe929c2b88824bb38cef2b33383b5be","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x5933ff0e17eacf7904aa0b153c46e07d4c6a406d225b64a902190857ef07b79c","1607554717","2020-12-09 22:58:37","0x38c556deb5e0717a47ac621a5891252f50d9c87c","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x0ea7e4432768acd46797bb2545dc13a51f45c87d0f75420581f64e7c23cafd8d","1607555540","2020-12-09 23:12:20","0x3ea7c30e91720745a9e57527ec74863a507849af","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xd693dc70080737d398a92b92baea270f072393045d6d973f3d107d1ed1faf64c","1607555725","2020-12-09 23:15:25","0xa2dd00e04e63c3589e36cad7411bca3c568d063a","0x24a45ff6b4302acf2b271535a73c00135f8b2445","417.1751","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xe61a81934f9d2564ab502704347148eebfb3197d5d9f4fa749244a6ba26381a9","1607557448","2020-12-09 23:44:08","0x83d3a545bd2a091bf1c67be7b5a3bf83a04a83d3","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,001","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xd5f49f1897b84ba5806cb2ec2407bca80702c488b28123dc2ccc658ec705fa13","1607557448","2020-12-09 23:44:08","0x44bdb19db1cd29d546597af7dc0549e7f6f9e480","0x24a45ff6b4302acf2b271535a73c00135f8b2445","78,248","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x8b5962cef2c15155c593967801ca6706a95a7457755fead03bf05048f0c6a198","1607558032","2020-12-09 23:53:52","0x375d3ebdd1e76b1c16cb3201ac38e02ae5dda208","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xda51567d8cdae6788c6af526d59df85007336885ac7ed014edf443aa4b792104","1607559440","2020-12-10 00:17:20","0x61469679253a8e7d88366561889410e6a7056d40","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,021","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x8c6e78dbb49096659aff769bc18b2ace06a54688a41d41dc6ba6b5f27a03988a","1607560507","2020-12-10 00:35:07","0xa49c1e4ee9ebc48ba8fb8166f79d9b628ef64ae6","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,001","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x4566e583623f1c59cf9057d53254a56d709662baa5a52251eb4123b1b093c8e2","1607561601","2020-12-10 00:53:21","0xa150ac77e71d0a7b4f2f47b53c56566ddd09f8bd","0x24a45ff6b4302acf2b271535a73c00135f8b2445","946.5122","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
